dataset,schema_id,num_productions,num_nonterminals,num_terminals,max_rhs_nt,nonlinear_productions,is_linear,has_recursion,has_array,has_nested_object,schema_size,error
train,train_3217,18,16,15,2,5,False,False,False,True,709,
train,train_3218,1241,1051,280,2,406,False,False,False,False,149058,
train,train_3219,152,118,41,2,46,False,False,True,False,3110,
train,train_3220,16,16,13,2,5,False,False,False,True,582,
train,train_3221,36,33,25,2,13,False,False,True,True,816,
train,train_3222,10,10,10,2,3,False,False,False,False,464,
train,train_3223,16,16,13,2,5,False,False,False,True,682,
train,train_3224,25,21,11,2,4,False,False,False,False,1245,
train,train_3225,14,12,11,2,3,False,False,True,True,276,
train,train_3226,14,10,10,2,3,False,False,False,False,198,
train,train_3227,1096,849,275,2,358,False,True,False,False,56040,
train,train_3228,11,8,8,2,1,False,False,True,False,2030,
train,train_3229,20,8,20,2,1,False,False,False,False,661,
train,train_3230,1183,909,279,2,451,False,False,True,False,84137,
train,train_3231,23,18,14,2,4,False,False,False,False,1246,
train,train_3232,18,16,15,2,5,False,False,True,False,625,
train,train_3233,8,6,8,2,1,False,False,True,False,227,
train,train_3234,33,30,23,2,11,False,False,True,True,1625,
train,train_3235,12,12,11,2,3,False,False,False,True,531,
train,train_3236,113,90,31,2,21,False,False,True,False,3275,
train,train_3237,10,10,11,2,3,False,False,False,False,510,
train,train_3238,11,8,11,2,2,False,False,True,False,366,
train,train_3239,29,26,21,2,9,False,False,True,True,1451,
train,train_3240,53,42,20,2,9,False,False,True,False,2472,
train,train_3241,18,16,15,2,5,False,False,False,True,691,
train,train_3242,17,16,12,2,4,False,False,False,True,664,
train,train_3243,9,9,8,2,1,False,False,False,False,409,
train,train_3244,1039,806,389,2,290,False,False,False,False,73214,
train,train_3245,14,12,11,2,3,False,False,True,True,465,
train,train_3246,4,4,5,1,0,True,False,False,False,182,
train,train_3247,214,178,62,2,63,False,False,False,False,27741,
train,train_3248,311,183,172,2,72,False,False,True,True,12363,
train,train_3249,205,159,46,2,47,False,False,True,True,3888,
train,train_3250,14,12,13,2,4,False,False,True,False,459,
train,train_3251,6,6,6,2,1,False,False,False,True,230,
train,train_3252,5,5,5,1,0,True,False,False,False,364,
train,train_3253,19,17,12,2,4,False,True,False,False,528,
train,train_3254,16,16,13,2,5,False,False,False,True,667,
train,train_3255,48,42,32,2,19,False,False,False,False,1084,
train,train_3256,14,14,12,2,4,False,False,False,True,559,
train,train_3257,40,31,27,2,11,False,False,True,False,1047,
train,train_3258,16,16,12,2,5,False,False,False,True,420,
train,train_3259,14,12,12,2,4,False,False,True,False,471,
train,train_3260,38,34,18,2,13,False,False,True,False,1669,
train,train_3261,16,14,12,2,4,False,False,True,True,564,
train,train_3262,451,362,98,2,90,False,False,False,False,13053,
train,train_3263,428,293,120,2,136,False,False,True,True,6014,
train,train_3264,15,14,14,2,5,False,False,False,True,347,
train,train_3265,99,26,93,2,11,False,False,False,True,1489,
train,train_3266,143,40,127,2,18,False,False,False,True,2342,
train,train_3267,22,21,19,2,6,False,False,True,False,161769,
train,train_3268,32,26,13,2,9,False,False,True,False,673,
train,train_3269,44,39,26,2,16,False,False,True,False,960,
train,train_3270,63,56,35,2,24,False,False,True,True,3885,
train,train_3271,87,68,51,2,24,False,False,True,True,2142,
train,train_3272,22,21,19,2,6,False,False,True,False,21193,
train,train_3273,71,62,27,2,17,False,False,False,False,5228,
train,train_3274,62,60,32,2,22,False,False,False,True,2204,
train,train_3275,14,12,12,2,4,False,False,True,False,493,
train,train_3276,35,32,25,2,14,False,False,False,False,1827,
train,train_3277,97,88,36,2,31,False,False,True,True,2366,
train,train_3278,127,96,50,2,26,False,False,False,False,16432,
train,train_3279,33,26,14,2,5,False,False,False,False,1140,
train,train_3280,14,14,12,2,4,False,False,False,True,586,
train,train_3281,25,23,18,2,6,False,False,True,False,28308,
train,train_3282,250,115,161,2,42,False,False,True,True,8245,
train,train_3283,329,265,95,2,101,False,False,True,True,17948,
train,train_3284,40,36,24,2,14,False,False,True,True,1222,
train,train_3285,4,4,5,1,0,True,False,False,False,483,
train,train_3286,12,12,11,2,3,False,False,False,True,519,
train,train_3287,8,8,8,2,2,False,False,False,False,505,
train,train_3288,8,8,8,2,2,False,False,False,True,656,
train,train_3289,8,8,9,2,2,False,False,False,False,591,
train,train_3290,1273,1081,293,2,420,False,False,False,False,152784,
train,train_3291,121,109,50,2,43,False,False,False,False,18525,
train,train_3292,20,18,15,2,5,False,False,True,True,628,
train,train_3293,9,9,8,2,1,False,False,False,False,534,
train,train_3294,127,58,91,2,22,False,False,True,True,5867,
train,train_3295,12,10,8,2,1,False,False,False,False,403,
train,train_3296,36,34,22,2,14,False,False,True,False,889,
train,train_3297,14,14,12,2,4,False,False,False,True,622,
train,train_3298,14,10,9,2,3,False,False,True,False,339,
train,train_3299,43,26,29,2,9,False,False,True,False,1749,
train,train_3300,8,8,8,2,1,False,False,False,True,282,
train,train_3301,18,16,15,2,5,False,False,False,True,640,
train,train_3302,16,16,13,2,5,False,False,False,True,681,
train,train_3303,23,20,17,2,8,False,False,False,False,680,
train,train_3304,12,12,11,2,3,False,False,False,True,477,
train,train_3305,22,20,15,2,7,False,False,True,False,1077,
train,train_3306,16,14,12,2,4,False,False,True,True,536,
train,train_3307,40,31,19,2,11,False,False,True,True,1414,
train,train_3308,5,4,1,1,0,True,False,False,True,557,
train,train_3309,13,12,12,2,4,False,False,False,False,802,
train,train_3310,14,14,12,2,4,False,False,False,True,525,
train,train_3311,10,10,9,2,1,False,False,False,True,286,
train,train_3312,12,12,10,2,3,False,False,False,True,503,
train,train_3313,25,23,18,2,6,False,False,True,False,53039,
train,train_3314,101,84,44,2,36,False,False,False,False,45611,
train,train_3315,10,8,10,2,2,False,False,True,False,306,
train,train_3316,78,70,27,2,18,False,True,False,False,2100,
train,train_3317,4,4,5,1,0,True,False,False,False,334,
train,train_3318,2,2,1,1,0,True,False,False,False,112,
train,train_3319,136,106,48,2,42,False,False,True,True,5408,
train,train_3320,7,6,6,1,0,True,False,False,False,231,
train,train_3321,18,14,9,2,4,False,False,False,True,366,
train,train_3322,440,337,178,2,106,False,False,True,True,19898,
train,train_3323,17,14,16,2,5,False,False,False,False,1580,
train,train_3324,12,10,8,2,1,False,False,False,False,421,
train,train_3325,17,17,10,2,4,False,False,False,False,532,
train,train_3326,12,12,11,2,4,False,False,False,False,939,
train,train_3327,8,6,8,2,1,False,False,True,False,249,
train,train_3328,55,46,22,2,14,False,False,True,True,967,
train,train_3329,26,26,17,2,9,False,False,False,True,822,
train,train_3330,31,26,14,2,6,False,False,False,False,1520,
train,train_3331,84,73,73,2,49,False,False,False,True,6452,
train,train_3332,43,35,25,2,11,False,False,False,True,4051,
train,train_3333,42,38,23,2,12,False,False,True,True,956,
train,train_3334,12,10,10,2,1,False,False,True,False,1135,
train,train_3335,356,282,85,2,83,False,False,True,False,130711,
train,train_3336,447,340,123,2,131,False,False,True,True,20708,
train,train_3337,4,4,5,1,0,True,False,False,False,480,
train,train_3338,8,8,10,2,2,False,False,False,False,492,
train,train_3339,12,12,11,2,3,False,False,False,True,477,
train,train_3340,20,15,13,2,4,False,False,True,False,629,
train,train_3341,10,10,10,2,3,False,False,False,False,492,
train,train_3342,19,18,14,2,6,False,False,False,True,386,
train,train_3343,40,32,31,2,14,False,False,True,False,3417,
train,train_3344,10,10,9,2,3,False,False,False,False,476,
train,train_3345,23,21,14,2,5,False,False,False,False,2764,
train,train_3346,16,16,13,2,5,False,False,False,True,671,
train,train_3347,4,4,5,1,0,True,False,False,False,244,
train,train_3348,41,34,29,2,15,False,False,False,True,2777,
train,train_3349,16,14,14,2,4,False,False,True,False,558,
train,train_3350,12,10,10,2,2,False,False,True,True,601,
train,train_3351,26,22,15,2,8,False,False,True,True,1069,
train,train_3352,35,26,28,2,11,False,False,False,False,939,
train,train_3353,173,80,124,2,38,False,False,False,True,3178,
train,train_3354,4,4,5,1,0,True,False,False,False,155,
train,train_3355,22,20,16,2,6,False,False,True,True,734,
train,train_3356,16,16,12,2,6,False,False,False,False,670,
train,train_3357,33,14,31,2,5,False,False,True,False,785,
train,train_3358,26,24,21,2,8,False,False,True,True,1007,
train,train_3359,22,20,16,2,8,False,False,True,False,553,
train,train_3360,157,106,83,2,49,False,False,False,True,3002,
train,train_3361,7,6,6,1,0,True,False,False,False,314,
train,train_3362,463,383,104,2,127,False,True,False,False,50564,
train,train_3363,14,14,9,2,3,False,False,False,True,494,
train,train_3364,22,22,16,2,9,False,False,False,False,2006,
train,train_3365,6,6,7,2,1,False,False,False,False,235,
train,train_3366,293,235,82,2,87,False,False,True,True,5609,
train,train_3367,16,14,12,2,4,False,False,True,False,957,
train,train_3368,10,10,11,2,3,False,False,False,False,465,
train,train_3369,4,4,5,1,0,True,False,False,False,210,
train,train_3370,6,4,3,2,1,False,False,True,False,176,
train,train_3371,20,18,15,2,7,False,False,False,False,750,
train,train_3372,39,32,17,2,9,False,False,False,True,8714,
train,train_3373,8,6,8,2,1,False,False,True,False,302,
train,train_3374,36,34,23,2,14,False,False,True,False,855,
train,train_3375,12,12,11,2,4,False,False,False,False,316,
train,train_3376,9,8,7,2,1,False,False,False,False,511,
train,train_3377,14,12,13,2,4,False,False,False,False,483,
train,train_3378,31,30,22,2,12,False,False,False,True,796,
train,train_3379,6,6,7,2,1,False,False,False,False,328,
train,train_3380,1036,747,146,2,275,False,False,False,True,23073,
train,train_3381,26,22,12,2,5,False,False,False,False,1350,
train,train_3382,14,12,11,2,4,False,False,True,False,499,
train,train_3383,28,24,22,2,10,False,False,True,False,748,
train,train_3384,17,14,10,2,2,False,False,False,False,1077,
train,train_3385,6,6,4,1,0,True,True,False,False,642,
train,train_3386,14,13,10,2,3,False,False,False,True,1564,
train,train_3387,16,14,11,2,2,False,False,False,False,1470,
train,train_3388,14,14,12,2,4,False,False,False,True,536,
train,train_3389,14,14,11,2,5,False,False,False,True,11683,
train,train_3390,12,10,8,2,1,False,False,False,False,304,
train,train_3391,28,26,18,2,8,False,False,True,True,4879,
train,train_3392,23,20,17,2,8,False,False,False,False,602,
train,train_3393,106,90,43,2,36,False,False,False,False,18908,
train,train_3394,141,107,46,2,41,False,False,True,True,5313,
train,train_3395,16,16,12,2,5,False,True,False,False,935,
train,train_3396,5,4,2,1,0,True,False,True,False,2830,
train,train_3397,16,14,14,2,4,False,False,True,False,528,
train,train_3398,20,18,16,2,5,False,False,True,True,657,
train,train_3399,16,15,12,2,5,False,False,False,False,653,
train,train_3400,198,175,76,2,71,False,False,True,True,14576,
train,train_3401,26,24,15,2,8,False,False,False,False,1576,
train,train_3402,22,18,12,2,3,False,False,True,False,826,
train,train_3403,10,10,10,2,1,False,False,False,True,388,
train,train_3404,106,82,62,2,33,False,False,True,True,2604,
train,train_3405,14,12,11,2,3,False,False,True,True,492,
train,train_3406,111,97,41,2,35,False,False,True,False,4138,
train,train_3407,14,12,11,2,4,False,False,True,False,488,
train,train_3408,87,74,45,2,25,False,False,True,True,2310,
train,train_3409,47,32,24,2,12,False,False,True,False,1052,
train,train_3410,20,18,16,2,5,False,False,True,True,699,
train,train_3411,14,14,12,2,4,False,False,False,True,625,
train,train_3412,16,14,14,2,4,False,False,True,False,482,
train,train_3413,8,8,10,2,2,False,False,False,False,497,
train,train_3414,18,16,16,2,5,False,False,True,True,1061,
train,train_3415,16,16,13,2,5,False,False,False,True,724,
train,train_3416,331,191,186,2,89,False,False,True,True,15564,
train,train_3417,18,16,17,2,6,False,False,False,False,631,
train,train_3418,22,22,17,2,8,False,False,False,True,1576,
train,train_3419,25,23,18,2,6,False,False,True,False,165768,
train,train_3420,12,12,11,2,3,False,False,False,True,483,
train,train_3421,18,18,14,2,7,False,False,False,False,623,
train,train_3422,9,8,6,1,0,True,False,False,False,295,
train,train_3423,32,26,13,2,5,False,False,False,False,1469,
train,train_3424,14,14,12,2,4,False,False,False,True,572,
train,train_3425,24,20,18,2,8,False,False,True,True,983,
train,train_3426,31,24,14,2,7,False,False,True,False,629,
train,train_3427,14,12,11,2,3,False,False,True,False,529,
train,train_3428,22,21,19,2,6,False,False,True,False,20324,
train,train_3429,197,159,62,2,60,False,False,True,False,11677,
train,train_3430,83,10,84,2,3,False,False,False,True,1197,
train,train_3431,863,775,224,2,356,False,False,False,False,63358,
train,train_3432,16,16,13,2,4,False,False,False,True,613,
train,train_3433,23,18,13,2,3,False,False,False,False,1564,
train,train_3434,27,22,18,2,9,False,False,False,False,3262,
train,train_3435,7,6,6,1,0,True,False,False,False,359,
train,train_3436,26,24,17,2,9,False,False,True,False,929,
train,train_3437,370,229,198,2,114,False,False,True,True,20103,
train,train_3438,286,237,76,2,70,False,True,False,False,11858,
train,train_3439,6,6,8,2,1,False,False,False,False,176,
train,train_3440,47,40,20,2,10,False,False,False,True,2730,
train,train_3441,154,125,50,2,49,False,False,False,False,19802,
train,train_3442,49,45,31,2,16,False,False,False,False,3801,
train,train_3443,27,21,18,2,6,False,False,True,False,591,
train,train_3444,33,32,22,2,12,False,False,True,True,820,
train,train_3445,16,16,13,2,5,False,False,False,True,564,
train,train_3446,16,14,12,2,4,False,False,True,False,601,
train,train_3447,33,24,14,2,9,False,False,True,False,500,
train,train_3448,121,86,65,2,34,False,False,True,True,3027,
train,train_3449,8,8,9,2,2,False,False,False,False,461,
train,train_3450,3,3,2,1,0,True,False,False,False,4185,
train,train_3451,16,14,12,2,4,False,False,True,True,551,
train,train_3452,9,7,8,2,1,False,True,True,False,268,
train,train_3453,8,8,9,2,2,False,False,False,False,383,
train,train_3454,57,49,20,2,18,False,False,False,False,1331,
train,train_3455,16,14,12,2,4,False,False,True,False,469,
train,train_3456,12,10,10,2,1,False,False,True,False,1652,
train,train_3457,20,20,11,2,5,False,False,False,False,609,
train,train_3458,14,12,11,2,3,False,False,True,False,466,
train,train_3459,33,30,12,2,2,False,False,False,True,792,
train,train_3460,6,6,7,2,1,False,False,False,False,270,
train,train_3461,42,39,24,2,12,False,False,False,False,3561,
train,train_3462,11,10,11,2,3,False,False,False,True,445,
train,train_3463,254,90,203,2,43,False,False,False,False,3356,
train,train_3464,30,25,15,2,5,False,False,True,False,13049,
train,train_3465,10,10,9,2,2,False,False,False,True,560,
train,train_3466,15,14,13,2,5,False,False,False,False,1079,
train,train_3467,377,236,200,2,114,False,False,True,True,19815,
train,train_3468,20,16,19,2,6,False,False,False,False,481,
train,train_3469,80,46,45,2,11,False,False,False,False,1298,
train,train_3470,113,38,103,2,17,False,False,False,True,1904,
train,train_3471,99,85,40,2,33,False,False,True,False,28464,
train,train_3472,27,22,17,2,9,False,False,False,False,1524,
train,train_3473,14,14,12,2,5,False,False,False,False,582,
train,train_3474,14,14,11,2,3,False,False,False,True,587,
train,train_3475,35,22,13,2,9,False,False,True,False,823,
train,train_3476,54,42,22,2,18,False,False,True,True,2116,
train,train_3477,124,89,69,2,29,False,False,False,False,5367,
train,train_3478,49,38,37,2,17,False,False,False,False,1057,
